CHSI_State_Name,CHSI_County_Name,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Meas_Rpt,Meas_Exp,Pert_Rpt,Pert_Exp,CRS_Rpt,CRS_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,HPSA_Ind
North Carolina,Henderson,97217,260.0,11.4,21.9,56.5,18.5,3.0,95.2,3.1,0.3,0.7,7.9,78.0,17.6,7.9,1.3,12.0,4.0,1.9,8.0,5.9,27.0,21.6,20.1,129.1,51.2,11.8,11760.0,1874.0,3264.0,5887,6261,1.0,9.0,44.0,59.0,11.0,14.0,1.0,5.0,16.0,9.0,15.0,9.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,5.0,23.8,71.6,19.6,28.0,23.6,6.1,10750.0,2
North Carolina,Hertford,23574,67.0,19.5,25.3,60.0,12.9,1.8,35.5,62.3,1.3,0.6,1.8,72.6,26.2,13.2,3.5,17.2,10.4,1.2,17.2,17.5,60.9,29.7,28.8,209.5,75.3,7.0,5338.0,565.0,839.0,1379,1636,0.0,0.0,13.0,41.0,1.0,18.0,0.0,0.0,8.0,9.0,9.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,23.0,36.2,85.8,36.9,,23.4,18.7,4215.0,2
North Carolina,Hoke,41016,105.0,16.4,31.3,61.4,6.6,0.7,50.6,36.3,10.1,1.2,9.6,74.0,17.0,9.4,2.1,14.1,5.7,0.8,16.4,9.2,40.7,30.2,20.8,206.4,77.3,5.8,6490.0,1041.0,1274.0,2200,2699,0.0,2.0,53.0,30.0,49.0,12.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,9.0,4.0,28.5,,30.7,25.6,36.1,8.9,7129.0,1
North Carolina,Hyde,5413,9.0,19.1,20.0,63.8,13.5,2.7,63.9,35.3,0.4,0.4,1.8,73.2,,8.8,2.5,14.9,4.7,2.7,21.4,15.9,36.0,30.6,29.3,252.7,58.0,16.5,1230.0,180.0,243.0,336,368,0.0,1.0,14.0,9.0,0.0,9.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,,,,,,,995.0,2
North Carolina,Iredell,140924,245.0,10.2,26.0,61.6,11.0,1.4,84.7,12.8,0.3,1.5,4.8,75.9,18.3,9.3,1.7,12.9,4.1,2.0,22.4,8.5,31.1,19.8,22.7,172.5,57.6,10.7,20445.0,3574.0,3086.0,8112,9140,3.0,8.0,49.0,47.0,4.0,16.0,4.0,4.0,9.0,8.0,9.0,4.0,0.0,0.0,9.0,16.0,0.0,0.0,1.0,4.0,25.2,78.4,24.3,28.8,27.2,6.4,14939.0,2
North Carolina,Jackson,35368,72.0,15.0,22.8,63.3,12.2,1.6,85.6,2.3,10.5,0.6,2.0,76.5,16.5,6.8,1.6,11.3,3.8,1.5,9.5,8.3,32.2,23.4,19.7,154.7,54.0,11.7,4659.0,782.0,1097.0,2140,2785,0.0,2.0,13.0,23.0,2.0,7.0,2.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,21.3,,20.5,24.3,,6.7,4368.0,2
North Carolina,Johnston,146437,185.0,12.6,27.4,63.4,8.2,1.1,82.1,16.2,0.5,0.6,10.0,75.1,21.8,7.6,1.5,12.9,3.7,1.6,20.4,7.7,27.4,23.5,18.8,235.5,63.2,13.3,23073.0,3073.0,3264.0,8271,9444,0.0,4.0,57.0,52.0,4.0,16.0,0.0,4.0,6.0,8.0,3.0,8.0,0.0,0.0,6.0,12.0,0.0,0.0,8.0,8.0,31.9,76.5,25.1,24.2,26.0,7.9,17715.0,2
North Carolina,Jones,10311,22.0,16.0,24.2,59.4,14.4,1.9,64.8,34.1,0.4,0.3,3.5,73.6,,11.4,1.3,13.0,8.6,1.3,24.5,10.3,37.4,27.0,27.8,216.0,65.1,12.4,1990.0,243.0,344.0,609,682,0.0,0.0,26.0,16.0,3.0,6.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12.0,,,,,,6.0,1839.0,2
North Carolina,Lee,55704,217.0,13.2,27.7,58.8,11.9,1.6,78.0,20.2,0.6,0.8,14.1,74.5,19.8,8.7,1.5,13.6,5.9,1.7,22.5,6.9,41.7,25.4,21.5,203.0,58.5,9.5,8608.0,1428.0,1566.0,3140,3568,0.0,5.0,39.0,36.0,11.0,13.0,0.0,0.0,3.0,5.0,9.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,3.0,30.6,79.8,23.8,33.5,26.5,8.0,7926.0,2
North Carolina,Lenoir,57961,145.0,17.1,26.1,58.5,13.7,1.8,57.8,41.2,0.2,0.5,4.2,73.2,22.8,11.1,2.4,16.6,7.0,1.4,24.2,13.4,50.1,33.3,21.8,247.6,60.7,15.3,10875.0,1680.0,1636.0,3337,3771,0.0,0.0,36.0,59.0,3.0,30.0,6.0,3.0,0.0,9.0,9.0,12.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,9.0,34.9,81.2,25.8,,25.1,8.7,9847.0,2
North Carolina,Lincoln,69851,234.0,10.7,25.5,62.7,10.5,1.3,92.3,6.3,0.3,0.4,8.1,75.9,20.1,8.1,1.9,12.1,4.1,1.0,14.5,7.3,27.4,23.0,22.1,202.4,60.7,14.1,13352.0,2040.0,1819.0,4048,4553,1.0,10.0,26.0,49.0,23.0,13.0,0.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,26.0,74.6,28.6,,24.1,6.0,8116.0,2
North Carolina,McDowell,43201,98.0,12.6,23.4,61.7,13.0,1.9,94.2,4.0,0.3,1.0,4.2,78.2,25.4,8.9,1.5,13.1,4.4,1.1,11.2,8.9,25.0,12.7,20.9,167.6,58.3,13.1,9051.0,1522.0,1279.0,2570,2802,3.0,4.0,32.0,26.0,5.0,4.0,3.0,0.0,10.0,4.0,8.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,2.0,30.3,78.7,22.3,,26.8,14.9,5558.0,2
North Carolina,Macon,32148,62.0,13.1,20.7,56.5,19.6,3.2,96.9,1.6,0.4,0.6,2.3,77.8,19.7,7.0,1.2,11.4,4.0,2.5,10.3,9.0,26.8,24.5,15.7,145.2,50.0,15.6,5312.0,699.0,1099.0,1980,2114,0.0,2.0,5.0,20.0,3.0,6.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,28.4,,16.1,,17.0,6.9,4013.0,2
North Carolina,Madison,20256,45.0,15.2,22.9,60.5,14.3,2.3,98.0,1.0,0.3,0.4,1.6,77.5,24.0,8.5,1.3,10.4,4.5,1.9,6.1,5.6,23.8,31.4,15.5,170.1,56.7,15.5,4269.0,501.0,654.0,1217,1387,1.0,2.0,192.0,29.0,18.0,8.0,2.0,0.0,28.0,6.0,28.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.4,,,,,4.5,2514.0,2
North Carolina,Martin,24643,53.0,18.5,25.5,58.4,14.2,2.0,54.3,44.8,0.4,0.4,2.3,71.2,21.8,11.4,2.8,17.5,6.4,0.8,15.4,9.9,47.2,28.1,23.6,283.9,76.5,13.6,4895.0,733.0,1155.0,1431,1605,1.0,5.0,16.0,23.0,0.0,15.0,1.0,0.0,2.0,8.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,24.6,86.3,,,20.1,10.6,4839.0,2
North Carolina,Mecklenburg,796372,1513.0,12.0,27.5,64.1,7.4,1.0,64.8,29.8,0.4,3.9,8.9,76.9,13.0,8.6,1.7,12.2,3.1,2.6,14.8,7.6,32.8,26.9,18.8,133.9,48.8,10.4,71302.0,21014.0,20414.0,44972,51783,11.0,22.0,458.0,309.0,875.0,309.0,17.0,22.0,88.0,110.0,116.0,88.0,0.0,0.0,20.0,66.0,0.0,0.0,73.0,132.0,22.2,77.5,20.4,24.0,18.6,5.3,89470.0,2
North Carolina,Mitchell,15784,71.0,14.1,21.1,59.8,16.9,2.2,98.5,0.4,0.6,0.2,2.9,76.1,,8.0,1.6,11.0,4.2,1.9,10.0,9.0,18.5,21.6,19.2,211.6,62.3,14.9,3595.0,573.0,504.0,967,1038,0.0,2.0,46.0,20.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,18.3,1895.0,2
North Carolina,Montgomery,27322,56.0,15.5,26.4,60.2,11.7,1.7,77.4,19.7,0.7,1.8,14.1,75.6,30.8,8.4,1.4,14.2,7.6,1.0,28.7,6.7,39.5,26.1,21.9,201.8,57.7,13.8,6528.0,861.0,867.0,1565,1766,1.0,3.0,46.0,42.0,13.0,21.0,2.0,0.0,5.0,18.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,55.0,8.0,33.1,,29.5,,28.5,8.8,4725.0,1
North Carolina,Moore,81685,117.0,12.2,22.8,55.9,18.5,2.9,82.8,14.9,0.8,0.7,5.0,77.7,16.1,9.0,1.7,14.3,4.9,1.6,20.0,8.4,34.6,20.1,19.6,151.2,56.8,9.9,10024.0,1742.0,1930.0,4904,5361,4.0,8.0,94.0,50.0,9.0,11.0,0.0,4.0,4.0,8.0,5.0,8.0,0.0,0.0,3.0,11.0,0.0,0.0,41.0,4.0,29.0,74.9,27.0,41.0,21.2,5.3,10019.0,2
North Carolina,Nash,91378,169.0,14.2,26.3,60.4,11.6,1.6,61.7,36.4,0.6,0.7,4.2,74.5,21.2,9.4,2.2,14.0,5.1,1.5,21.2,9.6,39.5,26.8,21.2,197.1,62.4,10.2,14805.0,2711.0,3104.0,5246,5990,2.0,18.0,63.0,62.0,8.0,31.0,1.0,0.0,7.0,13.0,12.0,13.0,0.0,0.0,4.0,9.0,0.0,0.0,26.0,4.0,31.6,78.2,27.3,31.7,25.5,7.8,12599.0,2
North Carolina,New Hanover,179553,903.0,13.4,22.9,63.9,11.6,1.6,81.2,16.3,0.4,1.1,2.7,76.9,14.5,9.0,1.8,13.7,3.0,2.2,19.9,5.4,33.3,30.8,17.2,155.5,62.8,11.9,16599.0,3892.0,4522.0,10777,12537,3.0,5.0,261.0,65.0,77.0,20.0,1.0,5.0,9.0,10.0,21.0,10.0,0.0,0.0,7.0,15.0,0.0,0.0,18.0,10.0,20.4,75.9,20.9,26.1,21.7,7.3,19474.0,2
North Carolina,Northampton,21483,40.0,20.2,24.3,57.4,15.9,2.4,40.2,58.9,0.4,0.3,0.8,73.9,29.2,12.2,2.7,17.2,8.4,1.4,16.5,17.6,57.4,31.5,24.7,215.0,63.2,9.7,5527.0,619.0,886.0,1267,1417,0.0,0.0,16.0,35.0,3.0,9.0,2.0,0.0,7.0,4.0,5.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,9.0,7.0,34.0,,33.1,,,14.9,3466.0,1
North Carolina,Onslow,152440,199.0,16.7,31.7,60.9,6.8,0.6,75.8,17.8,0.9,2.2,6.3,75.2,12.7,7.8,1.6,11.0,2.2,0.8,7.9,9.5,19.1,19.7,18.6,191.4,72.1,9.9,11956.0,3086.0,3377.0,8178,11988,3.0,4.0,152.0,72.0,31.0,45.0,1.0,0.0,2.0,13.0,4.0,18.0,0.0,0.0,4.0,18.0,0.0,0.0,2.0,9.0,23.1,68.8,19.0,20.4,33.0,5.1,25075.0,2
North Carolina,Orange,118386,296.0,11.6,23.7,66.9,8.1,1.2,79.0,13.3,0.5,5.7,5.1,77.9,10.3,9.6,2.2,12.5,2.2,3.9,10.3,9.6,23.7,27.9,16.2,118.4,52.6,10.1,8943.0,2494.0,2472.0,7082,9387,1.0,7.0,60.0,42.0,13.0,14.0,3.0,4.0,10.0,7.0,10.0,4.0,0.0,0.0,8.0,14.0,0.0,0.0,21.0,4.0,15.2,67.4,19.0,20.8,16.7,4.9,12995.0,2
North Carolina,Pamlico,12735,38.0,15.5,19.8,60.2,17.7,2.3,75.8,23.0,0.6,0.5,1.4,74.2,12.7,9.3,1.6,13.1,6.6,1.5,22.6,5.1,38.9,18.1,18.4,173.6,61.8,7.1,2304.0,266.0,542.0,793,857,0.0,1.0,33.0,19.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.7,,19.1,,,5.9,2102.0,2
North Carolina,Pasquotank,38270,169.0,16.6,26.6,60.4,11.1,1.9,57.9,39.5,0.4,1.2,1.8,75.1,22.9,9.2,1.5,13.9,5.9,1.0,19.7,7.7,48.5,32.0,18.6,190.3,58.3,6.0,5630.0,800.0,1335.0,2197,2675,0.0,0.0,18.0,39.0,8.0,14.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,7.0,29.6,,32.7,,24.2,8.5,4844.0,2
North Carolina,Pender,46429,53.0,14.1,22.9,62.7,12.9,1.5,78.0,20.7,0.5,0.3,4.6,76.3,20.6,9.1,1.7,13.8,4.5,2.2,21.8,5.5,36.7,24.5,15.4,155.5,63.3,10.9,7485.0,1004.0,1742.0,2783,3112,2.0,2.0,53.0,29.0,10.0,8.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,21.3,,23.4,,29.9,6.2,6429.0,1
North Carolina,Perquimans,12080,49.0,15.7,22.6,58.2,16.5,2.7,74.2,25.2,0.1,0.2,0.7,74.8,12.0,8.2,1.2,13.1,7.4,2.5,18.5,14.4,40.2,27.7,21.9,185.9,66.6,17.4,2378.0,243.0,376.0,728,809,0.0,0.0,12.0,18.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,,,,,,4.6,1575.0,2
North Carolina,Person,37217,95.0,12.5,24.9,62.0,11.5,1.6,70.4,28.3,0.6,0.2,2.4,75.2,21.6,9.2,2.2,13.1,4.3,1.4,12.5,10.0,36.7,19.2,22.3,199.5,63.5,18.0,6424.0,1202.0,1157.0,2175,2407,1.0,4.0,19.0,22.0,3.0,4.0,0.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,32.6,87.0,29.0,,28.3,6.3,4363.0,2
North Carolina,Pitt,142570,219.0,17.5,26.7,63.6,8.4,1.3,63.4,34.1,0.3,1.2,4.1,74.7,15.9,10.4,2.7,16.0,4.4,1.8,13.8,12.4,41.0,28.7,22.3,185.2,57.0,13.9,17162.0,4231.0,3812.0,8183,10662,0.0,8.0,33.0,78.0,4.0,74.0,3.0,4.0,12.0,16.0,4.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,16.0,26.1,83.9,25.4,27.6,24.7,8.6,21637.0,2
North Carolina,Polk,19134,80.0,10.2,20.6,56.3,18.6,4.4,93.3,5.6,0.3,0.3,3.2,78.0,16.7,6.8,1.6,11.3,4.4,1.8,14.8,11.0,26.8,23.4,20.9,157.4,47.5,18.8,2737.0,363.0,540.0,1178,1236,0.0,4.0,19.0,23.0,1.0,7.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,,24.7,6.9,2360.0,2
North Carolina,Randolph,138367,176.0,11.0,25.7,61.6,11.1,1.5,92.3,5.6,0.5,0.8,9.3,76.8,17.0,8.1,1.5,13.1,5.0,1.4,14.4,9.0,31.6,23.0,22.0,167.6,64.6,12.1,28061.0,3580.0,3449.0,7996,8944,3.0,8.0,72.0,48.0,62.0,16.0,3.0,4.0,9.0,8.0,11.0,4.0,0.0,0.0,2.0,16.0,0.0,0.0,7.0,4.0,26.7,77.0,24.7,25.3,26.7,6.3,20112.0,2
North Carolina,Richmond,46781,99.0,18.6,27.6,58.8,12.0,1.6,65.5,30.9,1.9,0.8,3.9,73.0,30.8,9.9,2.3,15.6,7.4,1.0,20.9,9.3,51.7,28.6,27.4,265.2,68.6,15.7,9242.0,1579.0,1701.0,2646,3135,0.0,2.0,70.0,40.0,0.0,16.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,5.0,33.3,84.5,33.1,,26.4,8.5,7937.0,2
North Carolina,Robeson,127586,134.0,22.4,29.9,60.0,9.1,1.0,35.5,24.3,38.5,0.6,7.3,71.5,28.0,11.4,2.1,15.9,7.3,1.2,24.6,10.0,59.0,31.3,18.6,267.5,66.3,9.7,27491.0,3690.0,4929.0,6992,8500,202.0,7.0,161.0,71.0,21.0,67.0,3.0,4.0,12.0,15.0,1.0,15.0,0.0,0.0,1.0,7.0,0.0,0.0,122.0,15.0,43.6,86.8,31.5,29.5,30.2,11.9,27896.0,2
North Carolina,Rockingham,92614,164.0,12.9,24.0,60.9,13.1,2.0,79.1,19.6,0.3,0.4,4.4,75.0,22.0,9.4,1.6,15.0,5.7,1.0,13.5,8.7,35.7,31.1,20.8,171.7,72.1,17.6,20067.0,3086.0,2990.0,5469,5981,1.0,9.0,30.0,60.0,2.0,14.0,0.0,5.0,10.0,9.0,11.0,9.0,0.0,0.0,3.0,14.0,0.0,0.0,26.0,5.0,27.9,70.6,29.3,29.3,34.5,8.1,11719.0,2
North Carolina,Rowan,135099,264.0,12.1,25.4,60.7,11.8,2.0,82.2,15.8,0.4,0.9,5.6,75.3,22.2,9.4,1.9,13.6,5.4,1.7,20.8,8.6,36.8,25.6,15.3,212.9,61.0,15.9,23296.0,3709.0,4067.0,7852,8996,4.0,4.0,81.0,60.0,11.0,12.0,2.0,4.0,3.0,20.0,5.0,8.0,0.0,0.0,7.0,24.0,0.0,0.0,5.0,4.0,33.2,80.6,25.1,36.6,28.9,10.6,17451.0,2
North Carolina,Rutherford,63771,113.0,15.2,24.8,59.0,13.9,2.2,87.5,11.2,0.3,0.4,2.2,74.7,22.6,9.0,1.7,12.7,6.1,0.7,14.3,11.4,34.6,24.7,24.5,211.4,58.9,18.3,13001.0,2579.0,2234.0,3730,4121,5.0,6.0,42.0,41.0,47.0,9.0,1.0,3.0,0.0,6.0,1.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,30.7,72.4,19.4,28.0,20.6,5.3,8185.0,2
North Carolina,Sampson,63063,67.0,16.9,27.2,60.1,11.2,1.5,67.5,28.9,1.8,1.1,14.9,74.0,23.9,9.2,2.1,15.1,6.1,1.0,22.8,9.4,42.2,25.5,22.3,178.4,54.7,11.5,12686.0,1555.0,2124.0,3578,4129,2.0,3.0,60.0,52.0,22.0,24.0,0.0,0.0,7.0,9.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,41.2,81.5,32.1,33.6,27.3,9.6,11794.0,2
North Carolina,Scotland,37180,117.0,18.8,28.0,60.7,10.0,1.2,50.2,38.2,9.8,0.6,1.2,72.2,33.6,11.0,2.3,14.8,8.2,1.2,23.2,12.5,59.5,33.7,23.5,239.9,62.2,11.0,6703.0,1483.0,1179.0,2093,2529,0.0,0.0,68.0,40.0,27.0,14.0,0.0,0.0,3.0,2.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,7.0,36.1,79.4,29.2,,33.6,12.6,6391.0,2
North Carolina,Stanly,58964,149.0,12.4,25.4,60.2,12.6,1.8,86.0,11.6,0.3,1.7,3.1,75.2,21.5,8.8,1.4,13.7,5.2,0.9,13.9,9.7,31.6,21.4,19.6,252.0,58.4,11.1,10565.0,1624.0,1815.0,3430,3905,4.0,6.0,60.0,38.0,5.0,9.0,1.0,3.0,0.0,6.0,8.0,6.0,0.0,0.0,21.0,9.0,0.0,0.0,8.0,3.0,24.9,72.9,20.9,21.3,24.7,8.4,7072.0,2
North Carolina,Stokes,45858,101.0,11.0,24.1,62.2,12.2,1.5,94.2,4.9,0.3,0.3,2.1,76.3,19.1,8.4,1.7,13.2,3.6,1.6,5.9,5.9,24.1,24.4,18.1,187.9,83.2,15.2,8548.0,1217.0,1177.0,2707,2971,0.0,4.0,26.0,27.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,31.8,72.7,20.6,,31.3,12.2,5392.0,2
North Carolina,Surry,72601,135.0,14.3,24.8,59.3,13.8,2.2,94.8,4.0,0.3,0.5,8.5,75.9,25.9,8.1,1.3,13.4,4.6,1.4,16.5,7.5,27.5,31.1,15.8,182.3,57.8,16.5,16562.0,2080.0,2441.0,4247,4660,2.0,7.0,44.0,47.0,8.0,11.0,0.0,4.0,1.0,7.0,11.0,7.0,0.0,0.0,4.0,11.0,0.0,0.0,2.0,4.0,35.5,81.2,26.2,33.1,30.8,9.1,10693.0,2
North Carolina,Swain,13167,25.0,15.5,25.3,58.7,14.3,1.7,68.2,2.4,27.3,0.3,1.8,75.8,,6.1,1.0,12.4,7.6,1.0,14.3,6.6,43.0,30.0,16.9,229.4,54.5,13.1,2620.0,470.0,463.0,767,868,1.0,0.0,26.0,23.0,7.0,10.0,0.0,0.0,4.0,5.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,,80.9,26.3,,,8.9,2196.0,2
North Carolina,Transylvania,29626,78.0,12.2,20.8,56.0,20.3,3.0,93.7,4.6,0.3,0.6,1.1,78.2,16.4,7.6,1.5,13.9,4.9,2.1,10.3,8.7,30.7,21.9,16.0,143.5,48.9,12.8,3710.0,638.0,721.0,1826,2009,0.0,3.0,6.0,18.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,17.8,,,,,5.8,3198.0,2
North Carolina,Tyrrell,4157,11.0,21.9,21.3,63.7,12.6,2.5,59.5,38.6,0.2,1.4,6.4,73.2,,9.8,2.2,14.5,5.7,,14.6,13.2,45.2,56.2,34.3,193.6,72.7,,1004.0,162.0,127.0,255,281,0.0,0.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,812.0,1
North Carolina,Union,162929,256.0,9.3,28.3,63.2,7.5,0.9,85.6,11.9,0.5,1.2,8.7,76.4,12.5,7.1,1.2,11.7,3.3,2.2,13.5,6.0,26.7,27.6,16.0,182.1,58.1,10.3,20479.0,3374.0,3132.0,9099,10749,9.0,8.0,111.0,54.0,64.0,17.0,2.0,4.0,10.0,8.0,8.0,4.0,0.0,0.0,17.0,17.0,0.0,0.0,2.0,0.0,24.8,75.0,28.8,24.7,22.2,4.3,16125.0,2
North Carolina,Vance,43771,173.0,19.3,29.0,58.6,11.1,1.3,48.9,50.1,0.2,0.5,5.6,72.3,25.2,11.8,2.5,17.7,8.0,1.2,26.4,13.6,54.4,27.9,30.8,237.7,73.6,9.1,8925.0,1669.0,1245.0,2425,2820,0.0,0.0,27.0,48.0,26.0,17.0,0.0,0.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,31.1,80.8,28.7,,26.1,12.7,8414.0,2
North Carolina,Wake,748815,900.0,8.7,27.1,65.3,6.8,0.8,73.2,20.6,0.4,4.4,7.3,78.1,9.9,7.6,1.6,11.8,2.0,3.0,15.7,5.8,24.4,21.0,15.3,145.2,51.0,9.3,51395.0,16062.0,9382.0,42539,50143,6.0,20.0,376.0,264.0,140.0,81.0,12.0,20.0,70.0,81.0,58.0,41.0,0.0,0.0,23.0,61.0,0.0,0.0,54.0,20.0,18.1,77.4,19.4,19.9,17.7,4.9,74506.0,2
North Carolina,Warren,19729,46.0,19.5,23.1,59.4,15.3,2.3,39.9,54.7,4.8,0.2,2.2,73.9,,11.7,2.5,18.2,8.5,1.7,21.3,12.2,52.5,34.9,22.1,207.1,54.3,10.5,4408.0,580.0,697.0,1182,1342,0.0,0.0,27.0,31.0,2.0,8.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,22.0,6.0,28.6,,,,21.2,17.0,3285.0,1
North Carolina,Washington,13282,38.0,19.7,25.7,58.1,14.2,2.0,48.8,50.2,0.0,0.6,2.7,73.2,19.8,8.9,1.8,14.5,8.2,1.4,22.1,13.1,54.8,26.8,24.1,230.8,69.1,13.9,2685.0,422.0,404.0,768,867,2.0,0.0,14.0,26.0,2.0,14.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,23.3,,,,20.2,7.8,2598.0,1
North Carolina,Watauga,42472,136.0,14.7,20.7,67.2,10.6,1.5,96.4,1.9,0.3,0.9,1.8,78.6,15.3,8.1,1.4,13.1,3.0,2.6,11.9,5.8,20.2,17.8,16.3,153.5,36.5,15.9,4441.0,861.0,1163.0,2649,3853,5.0,2.0,9.0,30.0,1.0,9.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,22.3,64.7,15.6,23.8,28.3,8.0,4859.0,2
North Carolina,Wayne,114448,207.0,15.0,27.5,60.3,11.1,1.1,64.4,33.3,0.5,0.8,6.5,73.7,19.1,9.2,1.9,13.6,5.7,1.2,26.3,9.2,41.7,25.1,22.0,212.3,62.6,9.3,16880.0,2810.0,1999.0,6467,7518,0.0,3.0,8.0,54.0,1.0,34.0,0.0,0.0,1.0,10.0,2.0,14.0,0.0,0.0,4.0,14.0,0.0,0.0,4.0,7.0,32.1,80.3,25.0,36.0,30.0,11.7,17529.0,2
North Carolina,Wilkes,67390,89.0,13.6,23.6,61.3,13.2,1.9,94.3,4.2,0.2,0.8,4.5,76.1,24.2,8.4,1.5,13.3,4.7,1.1,13.3,6.9,28.2,20.3,22.9,166.0,63.5,13.2,16154.0,1894.0,2141.0,3999,4309,0.0,7.0,49.0,50.0,9.0,13.0,2.0,3.0,9.0,7.0,6.0,7.0,0.0,0.0,4.0,13.0,0.0,0.0,1.0,0.0,29.6,74.5,23.1,31.4,23.7,9.8,9035.0,2
North Carolina,Wilson,76281,206.0,16.7,26.5,60.4,11.6,1.5,58.9,39.5,0.3,0.7,8.0,73.7,20.7,9.7,2.1,15.9,6.9,1.3,17.3,11.4,47.5,28.4,16.4,206.3,60.1,13.1,15429.0,3149.0,2443.0,4366,4995,0.0,0.0,55.0,74.0,181.0,37.0,10.0,4.0,6.0,11.0,12.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,11.0,28.8,79.2,31.1,41.1,23.1,12.7,12968.0,2
North Carolina,Yadkin,37668,112.0,11.3,24.8,60.5,12.8,1.8,95.6,3.6,0.2,0.3,8.5,76.4,21.9,7.7,1.4,12.0,4.4,1.2,8.4,6.2,24.6,13.0,18.5,182.2,62.8,15.8,7300.0,895.0,1087.0,2202,2412,2.0,4.0,27.0,20.0,2.0,4.0,1.0,2.0,7.0,4.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,34.8,76.6,22.9,22.3,30.8,7.6,4736.0,2
